theme,count_x,indicator
TAX_FNCACT_FEDERAL_AGENTS,8,
TAX_FNCACT_FIELD_OFFICER,8,
TAX_WORLDMAMMALS_GIANT_PANDAS,8,
TAX_WORLDLANGUAGES_VASAVA,8,
TAX_DISEASE_COMMON_COLD,8,
TAX_DISEASE_NEPHRITIS,8,
TAX_DISEASE_LISTERIA,8,
TAX_FNCACT_CHANCELLORS,8,
TAX_FNCACT_SLEUTH,8,
TAX_DISEASE_STUTTERING,8,
WB_989_IRRIGATION_AND_DRAINAGE_CANALS,8,
WB_2796_FIXED_TERM_CONTRACTS,8,
TAX_WORLDLANGUAGES_MATIA,8,
TAX_FNCACT_MIXOLOGISTS,8,
TAX_DISEASE_ECZEMA,8,
TAX_POLITICAL_PARTY_BIJU_JANATA_DAL,8,
TAX_WORLDMAMMALS_SUGAR_GLIDER,8,
TAX_FNCACT_APOTHECARY,8,
TAX_DISEASE_RHINITIS,8,
TAX_DISEASE_THROMBOSIS,8,
WB_2691_ILLICIT_WORK,8,
ECON_EARNINGSREPORT,8,
WB_2463_ASYMMETRIC_GUERRILLA_WARFARE,8,
TAX_WORLDLANGUAGES_MAGUINDANAO,8,
TAX_FNCACT_LAWMEN,8,
TAX_FNCACT_STRIKE_LEADER,8,
TAX_WORLDLANGUAGES_MUSKOGEE,8,
TAX_DISEASE_MESOTHELIOMA,8,
TAX_FNCACT_CELEBRANT,8,
TAX_FNCACT_TRADE_UNIONIST,8,
TAX_WORLDLANGUAGES_TUCANO,8,
TAX_DISEASE_FETISHISM,8,
TAX_FNCACT_WORKMAN,8,
TAX_DISEASE_BRAIN_TUMOUR,8,
TAX_WORLDLANGUAGES_SPOKANE,8,
TAX_WORLDFISH_SWEEPER,8,
TAX_DISEASE_METABOLIC_DISEASES,8,
TAX_DISEASE_CREASES,8,
TAX_FNCACT_LINGUIST,8,
TAX_WORLDBIRDS_WOOD_STORK,8,
TAX_POLITICAL_PARTY_PATRIOTIC_FRONT,8,
SOC_POINTSOFINTEREST_YESHIVA,8,
ECON_WORLDCURRENCIES_INDIAN_RUPEES,8,
TAX_WORLDFISH_HALFMOON,8,
TAX_WORLDLANGUAGES_TIDDIM,8,
TAX_WEAPONS_WATER_CANNON,8,
WB_2428_ICT_AND_ENERGY,8,
TAX_DISEASE_CYSTS,8,
TAX_WORLDLANGUAGES_MAJHI,8,
TAX_RELIGION_GREEK_CATHOLIC,8,
TAX_AIDGROUPS_WILDLIFE_CONSERVATION_SOCIETY,8,
TAX_FNCACT_AIR_MARSHALS,8,
TAX_FNCACT_PRIVATE_CITIZEN,8,
TAX_WORLDLANGUAGES_MENGO,8,
TAX_WORLDMAMMALS_AYEAYE,8,
TAX_FNCACT_PRELATES,8,
NATURAL_DISASTER_STORM_DAMAGE,8,
TAX_RELIGION_ROMAN_CATHOLICS,8,
TAX_FNCACT_MAPMAKER,8,
TAX_DISEASE_MOTION_SICKNESS,8,
TAX_ETHNICITY_MORO,8,
TAX_FNCACT_PLUMBER,8,
TAX_FNCACT_SECTION_HEADS,8,
TAX_FNCACT_LIEUTENANT_COLONELS,8,
TAX_RELIGION_JAINS,8,
TAX_WORLDLANGUAGES_KAUKAU,8,
TAX_ETHNICITY_ADIVASIS,8,
TAX_ETHNICITY_JAINS,8,
TAX_WORLDBIRDS_REDBREASTED_NUTHATCH,8,
TAX_FNCACT_ANIMAL_CONTROL_OFFICER,8,
WB_2656_ENTREPRENEURSHIP_DEVELOPMENT,7,
TAX_FNCACT_MINERALOGIST,7,
TAX_RELIGION_GREEK_CATHOLIC_CHURCH,7,
WB_1789_PHYSICAL_AND_CULTURAL_RESOURCES,7,
TAX_DISEASE_AMOEBA,7,
TAX_WORLDMAMMALS_OCELOT,7,
TAX_RELIGION_MARONITE,7,
TAX_DISEASE_FLATULENCE,7,
TAX_ETHNICITY_MARONITE,7,
TAX_DISEASE_HEMIPLEGIA,7,
TAX_FNCACT_MIXOLOGIST,7,
WB_2391_WEB_BROADCASTING,7,
TAX_FNCACT_SOMMELIERS,7,
TAX_WORLDLANGUAGES_TURKI,7,
TAX_POLITICAL_PARTY_PEOPLE_PROGRESSIVE_PARTY,7,
TAX_DISEASE_ADHESIONS,7,
TAX_WORLDLANGUAGES_YANBYE,7,
WB_2074_PROCEEDS_OF_CRIME,7,
TAX_DISEASE_MOSQUITOBORNE_DISEASE,7,
TAX_WORLDLANGUAGES_HOBBES,7,
TAX_WORLDLANGUAGES_CHOLON,7,
TAX_FNCACT_NAVAL_OFFICERS,7,
WB_2726_CHILD_WORKERS,7,
TAX_POLITICAL_PARTY_REFORM_PARTY,7,
WB_2744_LIVING_WAGES,7,
TAX_FNCACT_GENETICIST,7,
WB_344_PRIVATE_EQUITY_FUNDS,7,
TAX_FNCACT_MANAGING_DIRECTORS,7,
ECON_WORLDCURRENCIES_UNITED_STATES_DOLLARS,7,
WB_312_INTERNATIONAL_FINANCIAL_STANDARDS,7,
TAX_FNCACT_ROUSTABOUT,7,
TAX_WORLDLANGUAGES_MARONITE,7,
TAX_WORLDMAMMALS_SLOTH_BEAR,7,
TAX_FNCACT_WRANGLERS,7,
TAX_ETHNICITY_NUBA,7,
TAX_DISEASE_LARYNX,7,
TAX_FNCACT_MILITARY_CHAPLAIN,7,
TAX_WORLDLANGUAGES_BANARAS,7,
TAX_WORLDLANGUAGES_BALTI,7,
TAX_ETHNICITY_ADIVASI,7,
TAX_FNCACT_TRIBAL_CHIEFS,7,
TAX_FNCACT_MILITARY_CHAPLAINS,7,
TAX_WORLDLANGUAGES_KABUI,7,
TAX_FNCACT_MINISTER_OF_FINANCES,7,
TAX_ETHNICITY_CHUKCHI,7,
TAX_WORLDLANGUAGES_CHUKCHI,7,
TAX_WORLDCRUSTACEANS_KRILL,7,
TAX_FNCACT_COLLEGIAN,7,
TAX_DISEASE_ZOONOSES,7,
TAX_FNCACT_FUNERAL_DIRECTORS,7,
TAX_WORLDLANGUAGES_HIJAZI,7,
TAX_RELIGION_SUNNI_MUSLIM,7,
TAX_DISEASE_OSTEOPOROSIS,7,
WB_545_NATIONAL_OIL_COMPANIES,7,
TAX_FNCACT_CODER,7,
WB_540_GOVERNANCE_FOR_OIL_AND_GAS,7,
TAX_FNCACT_APOTHEOSIS,7,
TAX_WORLDLANGUAGES_ASSYRIANS,7,
TAX_TERROR_GROUP_IRISH_REPUBLICAN_ARMY,7,
TAX_ETHNICITY_PARAGUAYAN,7,
TAX_WORLDLANGUAGES_NICOBARS,7,
TAX_DISEASE_CIRRHOSIS,7,
WB_1612_EARLY_CHILDHOOD_EDUCATION,7,Schooling
TAX_WORLDMAMMALS_POLAR_BEARS,7,
NATURAL_DISASTER_HEAVY_SNOW,7,
TAX_ETHNICITY_ZOROASTRIANS,7,
TAX_ETHNICITY_GUARANI,7,
TAX_WORLDLANGUAGES_BOHEMIANS,7,
TAX_FNCACT_METALWORKERS,7,
TAX_WORLDMAMMALS_WILDCATS,7,
TAX_FNCACT_INTERNATIONALISTS,7,
TAX_WORLDFISH_WHALE_SHARKS,7,
TAX_WORLDFISH_GUPPY,7,
TAX_ETHNICITY_ASSYRIANS,7,
TAX_WORLDLANGUAGES_ZAMBEZI,7,
TAX_FNCACT_PSYCHOANALYST,7,
TAX_WORLDBIRDS_GREEN_MANGO,7,
TAX_RELIGION_ADVENTISTS,7,
TAX_FNCACT_FRIAR,7,
TAX_FNCACT_ENFORCER,7,
TAX_MILITARY_TITLE_VICE_ADM,7,
TAX_WORLDLANGUAGES_LAMMA,7,
TAX_WORLDLANGUAGES_GALLEGOS,7,
TAX_FNCACT_GUARDSMEN,7,
TAX_DISEASE_INFERTILITY,7,
TAX_POLITICAL_PARTY_VANGUARD_PARTY,7,
TAX_WORLDLANGUAGES_BORAN,7,
TAX_FNCACT_EXECUTIVE_DIRECTORS,7,
TAX_WORLDFISH_MINNOW,7,
WB_1049_INLAND_AQUACULTURE,7,
TAX_ETHNICITY_JINO,7,
TAX_RELIGION_COPTIC,7,
TAX_ETHNICITY_COPTIC,7,
TAX_WORLDLANGUAGES_COPTIC,7,
TAX_ETHNICITY_CHILEANS,7,
TAX_DISEASE_SEPTICEMIA,7,
TAX_WORLDFISH_CROAKER,7,
TAX_WORLDLANGUAGES_PATWA,7,
TAX_WORLDLANGUAGES_TIMBUKTU,7,
ECON_DEVELOPMENTORGS_SOROS_FOUNDATION,7,
TAX_WORLDMAMMALS_JAGUARS,7,
WB_2563_TRADE_AND_FDI_PROMOTION_INFRASTRUCTURE,7,
TAX_DISEASE_LYMPHOMA,7,
TAX_FNCACT_STENOGRAPHER,7,
TAX_WORLDLANGUAGES_CHOLO,7,
TAX_FNCACT_VALETS,7,
TAX_FNCACT_FUND_MANAGERS,7,
TAX_WORLDLANGUAGES_PAITES,7,
TAX_WEAPONS_AIR_DEFENSE_SYSTEMS,7,
TAX_FNCACT_DOMESTIC_HELP,7,
WB_2751_LABOR_SUPPLY,7,
TAX_WORLDLANGUAGES_BERIA,7,
TAX_FNCACT_TRENDSETTER,7,
TAX_FNCACT_PUPPETEER,7,
TAX_WORLDLANGUAGES_MALAS,7,
TAX_WORLDBIRDS_DICKCISSELS,7,
TAX_WORLDLANGUAGES_MANGALA,7,
TAX_WORLDFISH_SKATES,7,
TAX_WORLDMAMMALS_RINGTAILED_LEMUR,7,
TAX_FNCACT_NEWSBOY,7,
TAX_DISEASE_COLORECTAL_CANCER,7,
TAX_FNCACT_MARAUDER,7,
GOV_FOIA,7,
WB_798_LOCAL_AND_REGIONAL_ECONOMIC_DEVELOPMENT,7,
TAX_FNCACT_POLICEWOMAN,7,
WB_2615_DIVERSIFICATION_OF_PRODUCTION_AND_EXPORTS,7,
TAX_FNCACT_SERVICE_REPRESENTATIVE,7,
WB_2122_SMART_ENERGY,7,
TAX_WORLDFISH_SILVER_DOLLARS,7,
TAX_ETHNICITY_SLOVEN,7,
TAX_FNCACT_SEA_CAPTAIN,7,
TAX_DISEASE_KENNEDY_DISEASE,7,
TAX_DISEASE_GOUT,7,
WB_3008_NATURE_PARKS,7,
SLFID_POLITICAL_BOUNDARIES,7,
TAX_ETHNICITY_SANTAL,7,
TAX_WORLDLANGUAGES_SANTAL,7,
TAX_FNCACT_ENLISTED_MEN,7,
TAX_FNCACT_CHAIRPERSONS,7,
TAX_FNCACT_COSMONAUT,7,
TAX_FNCACT_AVIATRIX,7,
MED_COUNTERFEITDRUGS,7,Drugs
TAX_FNCACT_MARINE_BIOLOGIST,7,
WB_1812_TRANSPORT_EQUIPMENT,7,
TAX_FNCACT_CLOTHIER,7,
TAX_WORLDLANGUAGES_KANNA,7,
TAX_DISEASE_CEREBRAL_PALSY,7,
WB_1278_BUSINESS_ENTRY_AND_STARTUP,7,
TAX_FNCACT_COURTESAN,7,
MANMADE_DISASTER_GAS_EXPLOSION,7,
TAX_WORLDLANGUAGES_BANTA,7,
TAX_DISEASE_ANOREXIA,7,
TAX_DISEASE_DISTEMPER,7,
SOC_POINTSOFINTEREST_MADRASSAS,7,
TAX_DISEASE_NECROSIS,7,
WB_2412_GAMIFICATION,7,
TAX_ETHNICITY_CHECHENS,7,
ECON_WORLDCURRENCIES_RUBLE,7,
TAX_WORLDLANGUAGES_CHECHENS,7,
TAX_TERROR_GROUP_LOS_ZETAS,7,
TAX_DISEASE_EMACIATION,7,
TAX_WORLDLANGUAGES_EMILIANO,7,
EPU_POLICY_BLUE_HOUSE,7,
TAX_FNCACT_FIRE_MARSHAL,7,
TAX_FNCACT_CHAIRMANS,7,
TAX_FNCACT_EXSERVICEMAN,7,
TAX_WORLDLANGUAGES_AMBARI,7,
TAX_WORLDREPTILES_AMERICAN_CROCODILES,7,
TAX_WORLDBIRDS_OSTRICHES,7,
NATURAL_DISASTER_MONSOON_RAIN,7,
TAX_WORLDLANGUAGES_KARAMI,7,
TAX_FNCACT_PRIVATEERS,7,
TAX_POLITICAL_PARTY_ISLAMIC_PARTY,7,
TAX_TERROR_GROUP_ISLAMIC_RESISTANCE_MOVEMENT,7,
WB_871_HOUSING_SUBSIDIES,7,
TAX_DISEASE_CARBON_MONOXIDE_POISONING,7,
EPU_CATS_DEBT_CEILING_GOV_SHUTDOWN,7,
TAX_TERROR_GROUP_REVOLUTIONARY_ARMED_FORCES_OF_COLOMBIA,7,
TAX_TERROR_GROUP_JAPANESE_RED_ARMY,7,
TAX_WORLDFISH_BURBOT,7,
TAX_FNCACT_SEISMOLOGIST,7,
TAX_FNCACT_ELDER_STATESMAN,7,
WB_1703_POWER_DISTRIBUTION,7,
TAX_DISEASE_ERYTHEMA,7,
TAX_ETHNICITY_DRAVIDIANS,7,
TAX_FNCACT_SKIPPER,7,
TAX_TERROR_GROUP_REVOLUTIONARY_ARMED_FORCES,7,
TAX_WORLDLANGUAGES_VAIPHEI,7,
TAX_WORLDLANGUAGES_SAWAI,7,
TAX_FNCACT_MATHEMATICIANS,7,
MANMADE_DISASTER_CRANE_COLLAPSED,7,
WB_1882_CONTRACT_MANAGEMENT,7,
WB_1679_ADMINISTRATIVE_SUBSYSTEMS,7,
TAX_FNCACT_MARQUESS,7,
WB_2303_FRACKING,7,
TAX_CARTELS_LOS_ZETAS,7,
TAX_WORLDLANGUAGES_BAS,7,
TAX_FNCACT_BELLMAN,7,
ENV_SPECIESEXTINCT,7,
TAX_WORLDBIRDS_NENE,7,
TAX_AIDGROUPS_DANISH_REFUGEE_COUNCIL,7,
TAX_WORLDLANGUAGES_MUONG,7,
TAX_WORLDLANGUAGES_MASAI,7,
ECON_WORLDCURRENCIES_FRANCS,7,
WB_1897_FAMILY_LAW,7,
TAX_WORLDLANGUAGES_TUBAR,7,
WB_1052_FOOD_SAFETY_STANDARDS_AUDITS_AND_CERTIFICATION,7,
TAX_ETHNICITY_MUONG,7,
TAX_DISEASE_APHASIA,7,
TAX_WORLDFISH_SILVER_CARP,7,
TAX_FNCACT_SAXOPHONIST,7,
TAX_DISEASE_NIPAH_VIRUS,7,
TAX_RELIGION_UNIVERSAL_CHURCH,7,
TAX_WORLDMAMMALS_MEERKAT,7,
TAX_WORLDMAMMALS_RACOONS,7,
TAX_WORLDLANGUAGES_MATIAS,7,
TAX_DISEASE_NEUROSIS,7,
WB_1794_NOISE_POLLUTION,7,
TAX_WORLDREPTILES_PYTHON_SNAKE,7,
TAX_FNCACT_VETERAN_SOLDIERS,7,
TAX_ETHNICITY_COSTA_RICANS,7,
TAX_FNCACT_MAGNATE,7,
TAX_FNCACT_STATIONMASTER,7,
TAX_DISEASE_GASTROENTERITIS,7,
TAX_WORLDLANGUAGES_PATANI,6,
TAX_WORLDLANGUAGES_HEBREWS,6,
TAX_DISEASE_ANEURYSM,6,
TAX_FNCACT_GRAPHIC_ARTIST,6,
TAX_WORLDLANGUAGES_KAZAKHS,6,
TAX_WORLDMYRIAPODA_CENTIPEDES,6,
TAX_WORLDLANGUAGES_MAKASSAR,6,
TAX_WORLDLANGUAGES_BANDIAL,6,
TAX_WORLDMAMMALS_IBERIAN_LYNX,6,
TAX_FNCACT_BARONET,6,
TAX_WORLDLANGUAGES_MASALIT,6,
TAX_TERROR_GROUP_COMMUNIST_PARTY_OF_INDIA_MARXIST,6,
TAX_DISEASE_MIGRAINE,6,
TAX_ETHNICITY_BOSNIAK,6,
TAX_ETHNICITY_BLACKNESS,6,
TAX_TERROR_GROUP_POPULAR_FRONT_FOR_THE_LIBERATION,6,
TAX_TERROR_GROUP_FRONT_FOR_THE_LIBERATION_OF,6,
TAX_TERROR_GROUP_ANSARULLAH_BANGLA_TEAM,6,
TAX_WORLDLANGUAGES_SHANI,6,
TAX_DISEASE_ECHINOCOCCOSIS,6,
TAX_DISEASE_SPASM,6,
TAX_WORLDLANGUAGES_WAORANI,6,
TAX_AIDGROUPS_INTERNATIONAL_DEVELOPMENT_AGENCY,6,
TAX_FNCACT_POLICES,6,
TAX_FNCACT_HAIRSTYLIST,6,
TAX_FNCACT_DAY_LABOURERS,6,
TAX_RELIGION_ABRAHAMIC,6,
TAX_FNCACT_WING_COMMANDER,6,
TAX_MILITARY_TITLE_WING_COMMANDER,6,
TAX_TERROR_GROUP_ARMED_REVOLUTIONARY_GROUPS,6,
TAX_MILITARY_TITLE_ADMIRAL_OF_THE_FLEET,6,
TAX_FNCACT_GRENADIERS,6,
TAX_DISEASE_GALLSTONES,6,
TAX_WORLDMAMMALS_ASSES,6,
TAX_PLANTDISEASE_DAMPING_OFF,6,
TAX_PLANTDISEASE_LEAF_MOLD,6,
WB_666_APPLICATION_DEVELOPMENT,6,
TAX_WEAPONS_IMPROVISED_EXPLOSIVES,6,
TAX_WORLDLANGUAGES_KONKANI,6,
TAX_ETHNICITY_KAZAKHS,6,
TAX_DISEASE_SLEEP_APNEA,6,
TAX_DISEASE_PELVIC_ORGAN_PROLAPSE,6,
TAX_FNCACT_ADMIRAL_OF_THE_FLEET,6,
TAX_FNCACT_INTERROGATOR,6,
TAX_WORLDFISH_GRENADIERS,6,
TAX_WORLDLANGUAGES_YELLOW_LEAF,6,
TAX_WORLDLANGUAGES_BAGRI,6,
TAX_WORLDLANGUAGES_SAPTARI,6,
TAX_WORLDLANGUAGES_RONGMEI,6,
TAX_DISEASE_AVIAN_FLU,6,
MANMADE_DISASTER_ABANDON_SHIP,6,
ECON_DEVELOPMENTORGS_AUSAID,6,
TAX_WORLDLANGUAGES_TURKANA,6,
TAX_ETHNICITY_ASHKENAZI,6,
WB_1166_SPATIAL_INEQUALITY,6,
TAX_FNCACT_MARCHIONESS,6,
TAX_TERROR_GROUP_AFGHAN_MUJAHIDEEN,6,
WB_710_URBAN_POVERTY,6,
TAX_FNCACT_PROPERTY_MANAGER,6,
TAX_FNCACT_MINORITY_LEADERS,6,
DISCRIMINATION_IMMIGRATION_ULTRANATIONALISTS,6,
TAX_FNCACT_FLIGHT_ENGINEER,6,
WB_345_SOVEREIGN_WEALTH_FUNDS,6,
TAX_FNCACT_STRIPPER,6,
TAX_WORLDLANGUAGES_DINKA,6,
TAX_WEAPONS_SMOKE_BOMB,6,
TAX_WORLDFISH_PIRANHAS,6,
TAX_WORLDLANGUAGES_DUNGAN,6,
TAX_RELIGION_EVANGELICAL_CHRISTIANS,6,
TAX_WORLDLANGUAGES_JIARONG,6,
TAX_FNCACT_BODYBUILDER,6,
TAX_WORLDREPTILES_CALIFORNIA_KINGSNAKE,6,
TAX_WORLDLANGUAGES_KWANG,6,
TAX_FNCACT_PHARMACISTS,6,
TAX_WORLDMYRIAPODA_MILLIPEDE,6,
TAX_WORLDMAMMALS_BROWN_BEAR,6,
TAX_FNCACT_FOOD_VENDOR,6,
TAX_WORLDBIRDS_WHITEBREASTED_NUTHATCH,6,
TAX_WORLDLANGUAGES_MONDO,6,
TAX_FNCACT_SQUIRES,6,
TAX_FNCACT_A_CENSOR,6,
TAX_RELIGION_PROTESTANT_CHRISTIANS,6,
TAX_FNCACT_HYDROLOGIST,6,
TAX_ETHNICITY_DINKA,6,
TAX_WORLDLANGUAGES_KUOYU,6,
TAX_WORLDLANGUAGES_PALMAS,6,
TAX_FNCACT_MAILMEN,6,
TAX_POLITICAL_PARTY_NATIONAL_DEVELOPMENT_PARTY,6,
TAX_WORLDCRUSTACEANS_MANTIS_SHRIMP,6,
TAX_FNCACT_LEGIONNAIRE,6,
TAX_DISEASE_ROUNDWORM,6,
TAX_WORLDMAMMALS_DUGONGS,6,
TAX_DISEASE_GANGRENE,6,
WB_2526_TRANSFER_PRICING,6,
ECON_WORLDCURRENCIES_PAKISTANI_RUPEES,6,
TAX_FNCACT_GOATHERD,6,
TAX_WORLDLANGUAGES_BANJARA,6,
TAX_WORLDLANGUAGES_HAGEN,6,
TAX_DISEASE_DISLOCATIONS,6,
TAX_FNCACT_BERNER,6,
TAX_FNCACT_BARREL_MAKER,6,
TAX_WORLDLANGUAGES_ARIMA,6,
TAX_WORLDLANGUAGES_ISHAN,6,
TAX_FNCACT_DESK_OFFICER,6,
EMERG_SHELTERINPLACE,6,
TAX_FNCACT_GOLD_MINERS,6,
TAX_FNCACT_MAINTENANCE_WORKER,6,
TAX_DISEASE_PARASITIC_DISEASE,6,
NATURAL_DISASTER_BUSH_FIRE,6,
TAX_RELIGION_AFRICAN_DIASPORA,6,
TAX_WORLDLANGUAGES_KIDAL,6,
TAX_FNCACT_SIGNALMEN,6,
TAX_FNCACT_HOUSEMAIDS,6,
WB_1556_CURRICULUM_DEVELOPMENT,6,
TAX_FNCACT_MANUAL_LABORERS,6,
TAX_DISEASE_DYSLEXIA,6,
TAX_WORLDFISH_FLOUNDER,6,
MANMADE_DISASTER_DEADLY_ACCIDENT,6,
ECON_BUBBLE,6,
TAX_FNCACT_GUNRUNNER,6,
TAX_FNCACT_REVIVALIST,6,
TAX_FNCACT_MILITARY_MAN,6,
TAX_WORLDMAMMALS_KILLER_WHALE,6,
WB_2196_FINANCIAL_INTERMEDIARIES,6,
TAX_FNCACT_JUDGE_ADVOCATE_GENERAL,6,
TAX_ETHNICITY_TATARS,6,
TAX_DISEASE_TRANSLOCATION,6,
TAX_FNCACT_NEWSPAPER_EDITORS,6,
TAX_FNCACT_LEFTWINGERS,6,
TAX_WORLDLANGUAGES_MARWARI,6,
WB_2112_MARKET_DEFINITION_AND_MARKET_POWER,6,
TAX_FNCACT_BRICKLAYER,6,
TAX_FNCACT_STATE_SENATOR,6,
TAX_WORLDLANGUAGES_TATARS,6,
TAX_FNCACT_CHAMBERMAID,6,
TAX_FNCACT_LAWMAN,6,
TAX_RELIGION_UKRAINIAN_GREEK_CATHOLIC_CHURCH,6,
WB_1059_AGRICULTURAL_FINANCE,6,
TAX_WORLDMAMMALS_SNOW_LEOPARDS,6,
MANMADE_DISASTER_RESTORE_POWER,6,
ECON_UNDEREMPLOYMENT,6,
TAX_WORLDLANGUAGES_SAN_JAVIER,6,
WB_315_INTERNATIONAL_ACCOUNTING_STANDARDS,6,
TAX_RELIGION_ALAWITES,6,
WB_322_DEPOSIT_INSURANCE,6,
TAX_FNCACT_COPYWRITER,6,
TAX_TERROR_GROUP_ALSHABAAB,6,
TAX_WORLDLANGUAGES_RABHA,6,
TAX_ETHNICITY_EAST_TIMORESE,6,
WB_2915_ENVIRONMENTAL_CRIME,6,
TAX_ETHNICITY_ZUNI,6,
TAX_WORLDLANGUAGES_TUNICA,6,
TAX_DISEASE_HEARING_PROBLEM,6,
TAX_FNCACT_TEST_PILOTS,6,
TAX_TERROR_GROUP_YOUNG_COMMUNIST_LEAGUE,6,
TAX_DISEASE_CELIAC_DISEASE,6,
TAX_WORLDFISH_HAKE,6,
TAX_FNCACT_THE_CENSOR,6,
TAX_WORLDFISH_TUNAS,6,
TAX_DISEASE_KIDNEY_STONES,6,
TAX_WORLDLANGUAGES_MADURA,6,
TAX_FNCACT_CIVIC_LEADER,6,
TAX_TERROR_GROUP_VISHWA_HINDU_PARISHAD,6,
TAX_ETHNICITY_BLACK_AFRICANS,6,
TAX_DISEASE_TICKBORNE_DISEASES,6,
TAX_WORLDFISH_POMPANO,6,
TAX_WORLDLANGUAGES_SHAMA,6,
WB_1422_STI_AND_STD,6,
TAX_FNCACT_ETHNOLOGIST,6,
TAX_WORLDFISH_GARIBALDI,6,
TAX_ETHNICITY_EAST_INDIAN,6,
TAX_WORLDLANGUAGES_LEVANTINE,6,
WB_1308_PALLIATIVE_CARE,6,
WB_2939_TANTALUM,6,
TAX_WORLDLANGUAGES_LOMBARDO,6,
TAX_WORLDLANGUAGES_TIENE,6,
TAX_ETHNICITY_ZIMBABWEANS,6,
TAX_DISEASE_MYELOID_LEUKEMIA,6,
TAX_WORLDBIRDS_OSPREY,6,
TAX_DISEASE_IMMUNODEFICIENCY,6,
TAX_DISEASE_TRAUMATIC_BRAIN_INJURY,6,
TAX_WORLDLANGUAGES_KONYAKS,6,
TAX_WORLDFISH_ZEBRAFISH,6,
EPU_POLICY_FISCAL_POLICY,6,
TAX_MILITARY_TITLE_PILOT_OFFICER,6,
TAX_FNCACT_COWGIRL,6,
TAX_FNCACT_BRIGADIERS,6,
TAX_FNCACT_VISCOUNTS,6,
WB_2981_DRINKING_WATER_QUALITY_STANDARDS,6,
TAX_WORLDREPTILES_PYTHON_SNAKES,6,
TAX_DISEASE_MENTAL_FATIGUE,6,
TAX_FNCACT_PILOT_OFFICER,6,
TAX_DISEASE_ABSCESS,6,
TAX_MILITARY_TITLE_AIR_COMMODORE,6,
TAX_FNCACT_AIR_COMMODORE,6,
TAX_WORLDREPTILES_KINGSNAKES,6,
TAX_ETHNICITY_CAPE_VERDEAN,6,
TAX_DISEASE_MULTIPLE_SCLEROSIS,6,
TAX_FNCACT_ENTOMOLOGISTS,6,
ECON_PRICEGOUGE,6,
TAX_RELIGION_BHAKTI,6,
TAX_WORLDLANGUAGES_WESTERN_KENYA,6,
WB_2730_OLDER_WORKERS,6,
TAX_FNCACT_FINANCIAL_ADVISER,6,
TAX_WORLDLANGUAGES_PIDGIN,6,
WB_925_INEQUALITY_UNDER_LAW,6,
TAX_DISEASE_MERS,6,
TAX_ECON_FREETRADEAGREEMENTS_GULF_COOPERATION_COUNCIL,6,
TAX_FNCACT_WATCHMAKER,6,
ECON_DEVELOPMENTORGS_UNITED_NATIONS_POPULATION_FUND,6,
WB_1215_WATER_QUALITY_STANDARDS,6,
MANMADE_DISASTER_FIRE_TRUCKS,6,
TAX_WORLDLANGUAGES_ABACHA,6,
ECON_WORLDCURRENCIES_BANGLADESHI_TAKA,6,
TAX_ETHNICITY_MANX,6,
TAX_FNCACT_CRIMINALIST,6,
TAX_WORLDLANGUAGES_LAWNG,6,
TAX_WORLDLANGUAGES_VARESE,6,
TAX_DISEASE_NOCTURIA,6,
TAX_FNCACT_WEATHERMEN,6,
TAX_DISEASE_CEREBRAL_HEMORRHAGE,6,
WB_2466_STATE_TERRORISM,6,
TAX_DISEASE_TOOTHACHE,6,
TAX_WORLDFISH_RAINBOW_TROUT,6,
TAX_FNCACT_JUDGE_ADVOCATE,6,
NATURAL_DISASTER_COLD_SNAP,6,
TAX_AIDGROUPS_BAPTIST_WORLD_ALLIANCE,6,
TAX_WORLDLANGUAGES_KUKI_CHIN,6,
TAX_WORLDLANGUAGES_KARENG,6,
TAX_DISEASE_RESPIRATORY_ILLNESS,6,
TAX_WORLDLANGUAGES_MELURI,5,
TAX_FNCACT_TAX_COLLECTORS,5,
WB_2494_TERRITORIAL_DEFENSE,5,
TAX_WORLDMAMMALS_NARWHAL,5,
TAX_FNCACT_SUPERMEN,5,
TAX_FNCACT_DEMIGOD,5,
TAX_RELIGION_ALAWITE,5,
TAX_FNCACT_MAHARAJAS,5,
TAX_FNCACT_STENOGRAPHERS,5,
WB_1237_MERCHANT_BANKS,5,
TAX_MILITARY_TITLE_PETTY_OFFICER,5,
TAX_DISEASE_PRESBYOPIA,5,
TAX_WORLDLANGUAGES_POCHURY,5,
TAX_WORLDMAMMALS_BONOBOS,5,
TAX_FNCACT_PERSONA_NON_GRATA,5,
TAX_FNCACT_MINIATURIST,5,
TAX_FNCACT_CUSTOMER_SERVICE_REPRESENTATIVE,5,
TAX_WORLDLANGUAGES_CAMPA,5,
TAX_FNCACT_CABDRIVER,5,
TAX_FNCACT_APPRAISER,5,
TAX_FNCACT_CIVIL_LEADERS,5,
TAX_WORLDLANGUAGES_SELKIRK,5,
TAX_FNCACT_FRUIT_VENDOR,5,
TAX_WORLDLANGUAGES_MAWTEIK,5,
TAX_WORLDLANGUAGES_KONZO,5,
TAX_DISEASE_FIBROMYALGIA,5,
SOC_COUNTERFEITFOOD,5,
TAX_FNCACT_LANDSCAPE_ARCHITECT,5,
TAX_RELIGION_MADRASAS,5,
TAX_FNCACT_ASTROPHYSICIST,5,
TAX_TERROR_GROUP_RED_GUERRILLA,5,
